1 5 3 5729.2 83.1609
1 1 4 2465.46 40.9512
1 2 4 2590.94 40.1211
1 3 4 4366.89 52.5919
1 4 4 3119.19 53.8451
1 5 4 4245.9 78.8
1 1 5 12063.5 77.0229
1 2 5 12857.5 78.5632
1 3 5 26079.7 113.325
1 4 5 20987.9 104.217
1 5 5 27931.2 167.978
1 1 6 3150.73 39.7226
1 2 6 3244 40.5607
1 3 6 5522.56 52.9031
1 4 6 5187.67 56.9926
1 5 6 6330.72 84.8462
1 1 7 5053.7 54.0645
1 2 7 4515.73 47.763
1 3 7 7967.68 66.6736
1 4 7 6199.05 67.0119
1 5 7 8170.63 103.251
1 1 8 3232.65 42.6858
1 2 8 2923.04 39.2933
1 3 8 5594.35 54.8345
1 4 8 4342.81 54.2937
1 5 8 5575.89 81.9054
1 1 9 1952.35 31.69
1 2 9 1771.97 30.9672
1 3 9 2863.83 39.4166
1 4 9 2167.22 42.7188
1 5 9 3144.57 65.4069
1 1 10 2823.5 37.1788
1 2 10 2983.65 38.9472
1 3 10 5255.85 51.7026
1 4 10 3684.53 49.8137
1 5 10 4722.45 74.5578
1 1 11 2086.37 33.4732
1 2 11 2183.29 34.6378
1 3 11 4309.57 48.3868
1 4 11 3108.52 49.1407
1 5 11 4291.09 75.3008
1 1 12 4585.04 50.2371
1 2 12 4500.51 49.994
1 3 12 6977.15 62.7315
1 4 12 5260.71 61.2944
1 5 12 6612.95 93.0939
1 1 13 14305.8 99.7792
1 2 13 17786 110.766
1 3 13 33067.3 166.632
1 4 13 28881.3 146.473
1 5 13 29937.1 174.61
1 1 14 2199.49 34.9307
1 2 14 2069.32 34.2053
1 3 14 3349.39 43.322
1 4 14 3499.9 50.3927
1 5 14 3796.24 69.4442
1 1 15 11993.6 75.7022
1 2 15 12753.1 78.0053
1 3 15 26444.8 113.19
1 4 15 22566.5 108.689
1 5 15 30839.9 178.922
1 1 16 16596.9 89.7481
1 2 16 17105 89.4563
1 3 16 37791.4 134.07
1 4 16 24800.8 113.327
1 5 16 32484.9 182.392
1 1 17 13688.4 81.3217
1 2 17 15010.7 85.287
1 3 17 30565.3 124.046
1 4 17 24672.6 115.262
1 5 17 22382.4 155.949
1 1 18 2433.76 37.1511
1 2 18 2341.7 36.9505
1 3 18 4490.12 50.4773
1 4 18 3823.04 52.6349
1 5 18 4707.21 77.3807
1 1 19 4205.4 49.538
1 2 19 4234.44 50.0649
1 3 19 7487.24 67.2033
1 4 19 5913.06 68.354
1 5 19 7413.17 104.348
